高雄大遠百-3,120.30438,22.613313
高雄大遠百-4,120.304381,22.613314
漢神巨蛋購物廣場-1,120.301969,22.66988
漢神巨蛋購物廣場-2,120.301969,22.66988
漢神巨蛋購物廣場-3,120.301969,22.66988
信義國中-1,121.768495,25.129242
信義國中-2,121.768496,25.129243
民樂立體停車場-1,121.483607,25.001622
民樂立體停車場-2,121.483608,25.001623
光興國小地下停車場-1,121.499321,25.059319
光興國小地下停車場-2,121.499322,25.05932
板橋國中停車場-1,121.454197,25.024295
板橋國中停車場-2,121.454198,25.024296
新店高中地下停車場-1,121.534123,24.974572
新店高中地下停車場-2,121.534124,24.974573
新店高中地下停車場-3,121.534125,24.974574
板橋區公有新海平面停車場-1,121.455213,25.028034
板橋區公有新海平面停車場-2,121.455214,25.028035
蘆洲仁愛停車場-1,121.471161,25.091304
蘆洲仁愛停車場-2,121.471162,25.091305
板橋第一體育場地下停車,121.46851,25.011089
新北中和環球購物中心超級充電站-1,121.474806,25.007499
新北中和環球購物中心超級充電站-2,121.474807,25.0075
新北中和環球購物中心超級充電站-3,121.474808,25.007501
新北中和環球購物中心超級充電站-4,121.474809,25.007502
新北中和環球購物中心超級充電站-5,121.47481,25.007503
新北中和環球購物中心超級充電站-6,121.474811,25.007504
新北中和環球購物中心超級充電站-7,121.474812,25.007505
新北中和環球購物中心超級充電站-8,121.474813,25.007506
台北矽谷二期停車場-1,121.539938,24.985237
台北矽谷二期停車場-2,121.539938,24.985237
台北矽谷二期停車場-3,121.539938,24.985237
台北矽谷二期停車場-4,121.539938,24.985237
台北矽谷二期停車場-5,121.539938,24.85237
台北矽谷二期停車場-6,121.539938,24.985237
好市多中和店-1,121.492369,25.002741
好市多中和店-2,121.49237,25.002742
好市多中和店-3,121.492371,25.002743
好市多中和店-4,121.492372,25.002744
板橋大遠百-1,121.466754,25.013962
板橋大遠百-2,121.466755,25.013963
板橋大遠百-3,121.466756,25.013964
板橋大遠百-4,121.466757,25.013965
遠東百貨板橋中山店-1,121.464454,25.011252
遠東百貨板橋中山店-2,121.464455,25.011253
華城中壢廠員工停車場充電椿-1,121.240327,24.978754
米提大飯店,120.795353,23.683445
溪頭夏緹飯店,120.790872,23.688792
溪頭夏緹飯店,120.790872,23.688792
亨宿露營,120.740977,23.74086
向山行政暨遊客中心,120.902488,23.850738
向山行政暨遊客中心,120.902488,23.850738
日月潭大飯店(限房客使用),120.902733,23.866273
涵碧樓(限房客使用),120.907491,23.862837
日月潭中興停車場,120.907491,23.865636
日月潭中興停車場,120.907491,23.865636
雲品溫泉酒店日月潭,120.923246,23.871209
雲品溫泉酒店日月潭(限客人使用),120.923246,23.871209
日月潭晶澤會館(限客人使用),120.930726,23.849063
伊達邵遊客中心停車場,120.929234,23.84868
伊達邵遊客中心停車場,120.929234,23.84868
日月潭東峰紅茶莊園(客人優先使用),120.923479,23.8806
布袋文創商旅,120.155579,23.382365
IWS租車 嘉義站,120.287746,23.459464
綠悠遊股份有限公司,120.321562,23.458851
綠悠遊股份有限公司,120.321562,23.458851
佳仕堡商務飯店,120.376326,23.497942
原森林民宿(限客人使用),120.919322,23.884083
原森林民宿(限客人使用),120.919322,23.884083
日月潭經典大飯店 范特奇堡,120.939831,23.892456
日月潭瑞居渡假飯店,120.918713,23.919432
水牛公園超級充電站,120.387636,23.496621
布拉姆索鄉村民宿,120.940689,23.939725
埔里民宿書法之家,120.952748,23.945365
BMW 展示中心,120.415348,23.486835
埔里遊客中心,120.930195,23.969551
